Trip 0:
  Lon: -80.115090, Lat: 26.787754
  Lon: -80.116441, Lat: 26.766992
  Lon: -80.116440, Lat: 26.767074
  Lon: -80.116421, Lat: 26.767348
  Lon: -80.116434, Lat: 26.767708
  Lon: -80.116416, Lat: 26.768106
  Lon: -80.116396, Lat: 26.768637
  Lon: -80.116370, Lat: 26.769263
  Lon: -80.116349, Lat: 26.769920
  Lon: -80.116328, Lat: 26.770444
  Lon: -80.116312, Lat: 26.770823
  Lon: -80.116301, Lat: 26.771129
  Lon: -80.116274, Lat: 26.771869
  Lon: -80.116262, Lat: 26.772115
  Lon: -80.116261, Lat: 26.772198
  Lon: -80.116249, Lat: 26.772486
  Lon: -80.116249, Lat: 26.772569
  Lon: -80.116099, Lat: 26.772783
  Lon: -80.116009, Lat: 26.772780
  Lon: -80.115919, Lat: 26.773337
  Lon: -80.115890, Lat: 26.774029
  Lon: -80.115865, Lat: 26.774628
  Lon: -80.115833, Lat: 26.775366
  Lon: -80.115656, Lat: 26.777303
  Lon: -80.115538, Lat: 26.778186
  Lon: -80.115379, Lat: 26.778187
  Lon: -80.115172, Lat: 26.778176
  Lon: -80.115080, Lat: 26.778176
  Lon: -80.114961, Lat: 26.778172
  Lon: -80.114870, Lat: 26.778089
  Lon: -80.114762, Lat: 26.778093
  Lon: -80.114681, Lat: 26.778087
  Lon: -80.114670, Lat: 26.778092
  Lon: -80.114589, Lat: 26.778087
  Lon: -80.114276, Lat: 26.778073
  Lon: -80.114184, Lat: 26.778155
  Lon: -80.113874, Lat: 26.778062
  Lon: -80.113782, Lat: 26.778144
  Lon: -80.113508, Lat: 26.778048
  Lon: -80.113415, Lat: 26.778130
  Lon: -80.113175, Lat: 26.778112
  Lon: -80.113083, Lat: 26.778111
  Lon: -80.112895, Lat: 26.778238
  Lon: -80.112803, Lat: 26.778238
  Lon: -80.112785, Lat: 26.778104
  Lon: -80.112661, Lat: 26.778097
  Lon: -80.112569, Lat: 26.778097
  Lon: -80.112302, Lat: 26.778007
  Lon: -80.112209, Lat: 26.778089
  Lon: -80.111950, Lat: 26.777997
  Lon: -80.111858, Lat: 26.777996
  Lon: -80.111781, Lat: 26.777989
  Lon: -80.111689, Lat: 26.777989
  Lon: -80.111377, Lat: 26.778063
  Lon: -80.111285, Lat: 26.777980
  Lon: -80.110929, Lat: 26.778043
  Lon: -80.110837, Lat: 26.777959
  Lon: -80.110136, Lat: 26.778022
  Lon: -80.110045, Lat: 26.777939
  Lon: -80.109782, Lat: 26.778006
  Lon: -80.109690, Lat: 26.777923
  Lon: -80.109341, Lat: 26.777996
  Lon: -80.109250, Lat: 26.777913
  Lon: -80.108822, Lat: 26.777984
  Lon: -80.108730, Lat: 26.777901
  Lon: -80.108353, Lat: 26.777971
  Lon: -80.108262, Lat: 26.777888
  Lon: -80.107928, Lat: 26.777981
  Lon: -80.107836, Lat: 26.777898
  Lon: -80.107807, Lat: 26.777881
  Lon: -80.107715, Lat: 26.777880
  Lon: -80.107660, Lat: 26.777857
  Lon: -80.107420, Lat: 26.777851
  Lon: -80.107353, Lat: 26.777885
  Lon: -80.107352, Lat: 26.777968
  Lon: -80.107334, Lat: 26.778155
  Lon: -80.107320, Lat: 26.778250
  Lon: -80.107332, Lat: 26.778370
  Lon: -80.107331, Lat: 26.778464
  Lon: -80.107289, Lat: 26.778711
  Lon: -80.107275, Lat: 26.778821
  Lon: -80.107150, Lat: 26.779342
  Lon: -80.107141, Lat: 26.779808
  Lon: -80.107117, Lat: 26.780073
  Lon: -80.107118, Lat: 26.780115
  Lon: -80.107288, Lat: 26.780094
  Lon: -80.108957, Lat: 26.781200
  Lon: -80.109189, Lat: 26.781357
  Lon: -80.109528, Lat: 26.781606
  Lon: -80.109685, Lat: 26.781692
  Lon: -80.109940, Lat: 26.781863
  Lon: -80.112163, Lat: 26.783174
  Lon: -80.112395, Lat: 26.782899
  Lon: -80.112521, Lat: 26.782989
  Lon: -80.114965, Lat: 26.784559
  Lon: -80.115252, Lat: 26.784493
  Lon: -80.115318, Lat: 26.784535
  Lon: -80.115308, Lat: 26.785375
  Lon: -80.115163, Lat: 26.787094
  Lon: -80.115158, Lat: 26.787287
  Lon: -80.115090, Lat: 26.787754

Trip 6:
  Lon: -80.115090, Lat: 26.787754
  Lon: -80.115052, Lat: 26.787507
  Lon: -80.114482, Lat: 26.787388
  Lon: -80.113257, Lat: 26.787272
  Lon: -80.111551, Lat: 26.787226
  Lon: -80.110863, Lat: 26.787205
  Lon: -80.108641, Lat: 26.787162
  Lon: -80.107027, Lat: 26.787130
  Lon: -80.106854, Lat: 26.787374
  Lon: -80.106853, Lat: 26.787456
  Lon: -80.106811, Lat: 26.787751
  Lon: -80.106810, Lat: 26.787833
  Lon: -80.106795, Lat: 26.788086
  Lon: -80.106794, Lat: 26.788168
  Lon: -80.106875, Lat: 26.788422
  Lon: -80.106782, Lat: 26.788504
  Lon: -80.106885, Lat: 26.788748
  Lon: -80.106792, Lat: 26.788830
  Lon: -80.106884, Lat: 26.789010
  Lon: -80.106791, Lat: 26.789092
  Lon: -80.106782, Lat: 26.789198
  Lon: -80.106782, Lat: 26.789281
  Lon: -80.106861, Lat: 26.789566
  Lon: -80.106769, Lat: 26.789648
  Lon: -80.106844, Lat: 26.789923
  Lon: -80.106752, Lat: 26.790005
  Lon: -80.106826, Lat: 26.790281
  Lon: -80.106733, Lat: 26.790363
  Lon: -80.106717, Lat: 26.790631
  Lon: -80.106731, Lat: 26.790639
  Lon: -80.106731, Lat: 26.790722
  Lon: -80.106716, Lat: 26.790714
  Lon: -80.106639, Lat: 26.790638
  Lon: -80.106468, Lat: 26.790625
  Lon: -80.106376, Lat: 26.790624
  Lon: -80.106252, Lat: 26.790622
  Lon: -80.106160, Lat: 26.790621
  Lon: -80.105976, Lat: 26.790616
  Lon: -80.105884, Lat: 26.790616
  Lon: -80.105732, Lat: 26.790607
  Lon: -80.105640, Lat: 26.790607
  Lon: -80.105481, Lat: 26.790603
  Lon: -80.105389, Lat: 26.790602
  Lon: -80.105267, Lat: 26.790596
  Lon: -80.105175, Lat: 26.790596
  Lon: -80.104766, Lat: 26.790663
  Lon: -80.104675, Lat: 26.790580
  Lon: -80.104292, Lat: 26.790652
  Lon: -80.104201, Lat: 26.790569
  Lon: -80.104019, Lat: 26.790555
  Lon: -80.103927, Lat: 26.790554
  Lon: -80.103445, Lat: 26.790623
  Lon: -80.103354, Lat: 26.790540
  Lon: -80.102907, Lat: 26.790611
  Lon: -80.102815, Lat: 26.790528
  Lon: -80.102288, Lat: 26.790595
  Lon: -80.102196, Lat: 26.790594
  Lon: -80.102196, Lat: 26.790512
  Lon: -80.102288, Lat: 26.790512
  Lon: -80.102815, Lat: 26.790611
  Lon: -80.102907, Lat: 26.790529
  Lon: -80.103353, Lat: 26.790622
  Lon: -80.103446, Lat: 26.790541
  Lon: -80.103927, Lat: 26.790637
  Lon: -80.104019, Lat: 26.790638
  Lon: -80.104200, Lat: 26.790652
  Lon: -80.104293, Lat: 26.790570
  Lon: -80.104674, Lat: 26.790663
  Lon: -80.104767, Lat: 26.790581
  Lon: -80.105174, Lat: 26.790678
  Lon: -80.105266, Lat: 26.790679
  Lon: -80.105388, Lat: 26.790684
  Lon: -80.105480, Lat: 26.790685
  Lon: -80.105640, Lat: 26.790689
  Lon: -80.105732, Lat: 26.790690
  Lon: -80.105884, Lat: 26.790698
  Lon: -80.105976, Lat: 26.790699
  Lon: -80.106159, Lat: 26.790704
  Lon: -80.106251, Lat: 26.790704
  Lon: -80.106375, Lat: 26.790707
  Lon: -80.106467, Lat: 26.790708
  Lon: -80.106639, Lat: 26.790721
  Lon: -80.106709, Lat: 26.790975
  Lon: -80.106709, Lat: 26.791057
  Lon: -80.106788, Lat: 26.791340
  Lon: -80.106787, Lat: 26.791422
  Lon: -80.106782, Lat: 26.791464
  Lon: -80.106781, Lat: 26.791546
  Lon: -80.106673, Lat: 26.791743
  Lon: -80.106673, Lat: 26.791826
  Lon: -80.106761, Lat: 26.792066
  Lon: -80.106761, Lat: 26.792076
  Lon: -80.106760, Lat: 26.792148
  Lon: -80.106760, Lat: 26.792158
  Lon: -80.106748, Lat: 26.792341
  Lon: -80.106746, Lat: 26.792418
  Lon: -80.106747, Lat: 26.792423
  Lon: -80.106745, Lat: 26.792500
  Lon: -80.106738, Lat: 26.792670
  Lon: -80.106737, Lat: 26.792752
  Lon: -80.106728, Lat: 26.792926
  Lon: -80.106635, Lat: 26.793008
  Lon: -80.106711, Lat: 26.793248
  Lon: -80.106619, Lat: 26.793330
  Lon: -80.106693, Lat: 26.793684
  Lon: -80.106601, Lat: 26.793766
  Lon: -80.106677, Lat: 26.794066
  Lon: -80.106584, Lat: 26.794147
  Lon: -80.106664, Lat: 26.794456
  Lon: -80.106706, Lat: 26.794560
  Lon: -80.107688, Lat: 26.794584
  Lon: -80.107780, Lat: 26.794584
  Lon: -80.107786, Lat: 26.794844
  Lon: -80.107785, Lat: 26.794926
  Lon: -80.107774, Lat: 26.794942
  Lon: -80.107682, Lat: 26.795024
  Lon: -80.107761, Lat: 26.795616
  Lon: -80.107760, Lat: 26.795699
  Lon: -80.107668, Lat: 26.795698
  Lon: -80.107669, Lat: 26.795616
  Lon: -80.107774, Lat: 26.795024
  Lon: -80.107683, Lat: 26.794941
  Lon: -80.107693, Lat: 26.794926
  Lon: -80.107694, Lat: 26.794843
  Lon: -80.107668, Lat: 26.794582
  Lon: -80.106706, Lat: 26.794560
  Lon: -80.106663, Lat: 26.794538
  Lon: -80.106625, Lat: 26.794501
  Lon: -80.101608, Lat: 26.794189
  Lon: -80.101611, Lat: 26.793871
  Lon: -80.101665, Lat: 26.793781
  Lon: -80.101574, Lat: 26.793698
  Lon: -80.101684, Lat: 26.793158
  Lon: -80.101592, Lat: 26.793075
  Lon: -80.101620, Lat: 26.792574
  Lon: -80.101629, Lat: 26.792550
  Lon: -80.101354, Lat: 26.792539
  Lon: -80.101262, Lat: 26.792538
  Lon: -80.101017, Lat: 26.792451
  Lon: -80.100925, Lat: 26.792450
  Lon: -80.100727, Lat: 26.792443
  Lon: -80.100635, Lat: 26.792442
  Lon: -80.100397, Lat: 26.792432
  Lon: -80.100304, Lat: 26.792513
  Lon: -80.099899, Lat: 26.792415
  Lon: -80.099807, Lat: 26.792415
  Lon: -80.099594, Lat: 26.792421
  Lon: -80.099447, Lat: 26.792327
  Lon: -80.099473, Lat: 26.791446
  Lon: -80.099479, Lat: 26.790688
  Lon: -80.099409, Lat: 26.790687
  Lon: -80.099331, Lat: 26.790998
  Lon: -80.098467, Lat: 26.790991
  Lon: -80.098465, Lat: 26.790807
  Lon: -80.098381, Lat: 26.790730
  Lon: -80.097964, Lat: 26.790709
  Lon: -80.097872, Lat: 26.790625
  Lon: -80.097447, Lat: 26.790684
  Lon: -80.097355, Lat: 26.790600
  Lon: -80.096467, Lat: 26.790635
  Lon: -80.096375, Lat: 26.790634
  Lon: -80.095871, Lat: 26.790606
  Lon: -80.095872, Lat: 26.790523
  Lon: -80.095780, Lat: 26.790523
  Lon: -80.095779, Lat: 26.790605
  Lon: -80.095533, Lat: 26.790591
  Lon: -80.095534, Lat: 26.790508
  Lon: -80.095442, Lat: 26.790508
  Lon: -80.095441, Lat: 26.790590
  Lon: -80.095214, Lat: 26.790601
  Lon: -80.095122, Lat: 26.790683
  Lon: -80.095186, Lat: 26.791220
  Lon: -80.095185, Lat: 26.791303
  Lon: -80.095162, Lat: 26.791694
  Lon: -80.095070, Lat: 26.791776
  Lon: -80.095164, Lat: 26.792208
  Lon: -80.095151, Lat: 26.792431
  Lon: -80.095243, Lat: 26.792515
  Lon: -80.095897, Lat: 26.792552
  Lon: -80.095989, Lat: 26.792553
  Lon: -80.096618, Lat: 26.792502
  Lon: -80.096710, Lat: 26.792502
  Lon: -80.097282, Lat: 26.792531
  Lon: -80.097374, Lat: 26.792531
  Lon: -80.097727, Lat: 26.792559
  Lon: -80.097818, Lat: 26.792560
  Lon: -80.098232, Lat: 26.792660
  Lon: -80.098324, Lat: 26.792661
  Lon: -80.098324, Lat: 26.792578
  Lon: -80.098232, Lat: 26.792578
  Lon: -80.097818, Lat: 26.792642
  Lon: -80.097726, Lat: 26.792642
  Lon: -80.097373, Lat: 26.792614
  Lon: -80.097281, Lat: 26.792613
  Lon: -80.096710, Lat: 26.792585
  Lon: -80.096618, Lat: 26.792584
  Lon: -80.095989, Lat: 26.792470
  Lon: -80.095897, Lat: 26.792470
  Lon: -80.095243, Lat: 26.792432
  Lon: -80.095162, Lat: 26.791777
  Lon: -80.095070, Lat: 26.791693
  Lon: -80.095093, Lat: 26.791302
  Lon: -80.095094, Lat: 26.791220
  Lon: -80.095214, Lat: 26.790683
  Lon: -80.095122, Lat: 26.790600
  Lon: -80.095156, Lat: 26.790575
  Lon: -80.095156, Lat: 26.790492
  Lon: -80.095064, Lat: 26.790492
  Lon: -80.095064, Lat: 26.790574
  Lon: -80.094597, Lat: 26.790548
  Lon: -80.094598, Lat: 26.790465
  Lon: -80.094506, Lat: 26.790465
  Lon: -80.094505, Lat: 26.790547
  Lon: -80.094308, Lat: 26.790535
  Lon: -80.094308, Lat: 26.790453
  Lon: -80.094217, Lat: 26.790452
  Lon: -80.094216, Lat: 26.790535
  Lon: -80.093897, Lat: 26.790515
  Lon: -80.093898, Lat: 26.790433
  Lon: -80.093806, Lat: 26.790432
  Lon: -80.093805, Lat: 26.790515
  Lon: -80.093662, Lat: 26.790503
  Lon: -80.093662, Lat: 26.790421
  Lon: -80.093570, Lat: 26.790420
  Lon: -80.093570, Lat: 26.790503
  Lon: -80.092975, Lat: 26.790472
  Lon: -80.092975, Lat: 26.790390
  Lon: -80.092883, Lat: 26.790389
  Lon: -80.092883, Lat: 26.790472
  Lon: -80.092726, Lat: 26.790463
  Lon: -80.092727, Lat: 26.790380
  Lon: -80.092635, Lat: 26.790379
  Lon: -80.092634, Lat: 26.790462
  Lon: -80.091791, Lat: 26.790423
  Lon: -80.091791, Lat: 26.790341
  Lon: -80.091806, Lat: 26.789835
  Lon: -80.091715, Lat: 26.789752
  Lon: -80.091719, Lat: 26.789647
  Lon: -80.091720, Lat: 26.789565
  Lon: -80.091728, Lat: 26.789390
  Lon: -80.091729, Lat: 26.789308
  Lon: -80.091734, Lat: 26.789055
  Lon: -80.091826, Lat: 26.789055
  Lon: -80.091826, Lat: 26.788973
  Lon: -80.091735, Lat: 26.788972
  Lon: -80.091745, Lat: 26.788826
  Lon: -80.091837, Lat: 26.788826
  Lon: -80.091838, Lat: 26.788744
  Lon: -80.091746, Lat: 26.788743
  Lon: -80.091750, Lat: 26.788410
  Lon: -80.091842, Lat: 26.788411
  Lon: -80.091842, Lat: 26.788329
  Lon: -80.091750, Lat: 26.788328
  Lon: -80.091758, Lat: 26.788207
  Lon: -80.091850, Lat: 26.788207
  Lon: -80.091851, Lat: 26.788125
  Lon: -80.091759, Lat: 26.788124
  Lon: -80.091766, Lat: 26.788001
  Lon: -80.091858, Lat: 26.788002
  Lon: -80.091858, Lat: 26.787919
  Lon: -80.091766, Lat: 26.787918
  Lon: -80.091792, Lat: 26.787173
  Lon: -80.091884, Lat: 26.787174
  Lon: -80.091884, Lat: 26.787091
  Lon: -80.091793, Lat: 26.787091
  Lon: -80.091911, Lat: 26.786348
  Lon: -80.091819, Lat: 26.786348
  Lon: -80.091820, Lat: 26.786265
  Lon: -80.091912, Lat: 26.786266
  Lon: -80.091831, Lat: 26.785958
  Lon: -80.091923, Lat: 26.785958
  Lon: -80.091923, Lat: 26.785876
  Lon: -80.091831, Lat: 26.785875
  Lon: -80.091841, Lat: 26.785524
  Lon: -80.091841, Lat: 26.785442
  Lon: -80.091943, Lat: 26.784978
  Lon: -80.091944, Lat: 26.784896
  Lon: -80.091952, Lat: 26.784753
  Lon: -80.091861, Lat: 26.784670
  Lon: -80.091963, Lat: 26.784423
  Lon: -80.091872, Lat: 26.784340
  Lon: -80.091984, Lat: 26.783630
  Lon: -80.091893, Lat: 26.783547
  Lon: -80.091999, Lat: 26.783271
  Lon: -80.091999, Lat: 26.783188
  Lon: -80.091907, Lat: 26.783187
  Lon: -80.091907, Lat: 26.783270
  Lon: -80.091985, Lat: 26.783548
  Lon: -80.091892, Lat: 26.783630
  Lon: -80.091964, Lat: 26.784340
  Lon: -80.091871, Lat: 26.784422
  Lon: -80.091953, Lat: 26.784670
  Lon: -80.091860, Lat: 26.784752
  Lon: -80.091852, Lat: 26.784895
  Lon: -80.091851, Lat: 26.784978
  Lon: -80.091933, Lat: 26.785442
  Lon: -80.091933, Lat: 26.785525
  Lon: -80.092014, Lat: 26.785510
  Lon: -80.092147, Lat: 26.785513
  Lon: -80.092227, Lat: 26.785552
  Lon: -80.092228, Lat: 26.785470
  Lon: -80.092648, Lat: 26.785474
  Lon: -80.092648, Lat: 26.785556
  Lon: -80.092740, Lat: 26.785557
  Lon: -80.092740, Lat: 26.785474
  Lon: -80.093456, Lat: 26.785500
  Lon: -80.093455, Lat: 26.785582
  Lon: -80.093547, Lat: 26.785583
  Lon: -80.094276, Lat: 26.785528
  Lon: -80.094950, Lat: 26.785552
  Lon: -80.095328, Lat: 26.785735
  Lon: -80.095318, Lat: 26.785985
  Lon: -80.095318, Lat: 26.786067
  Lon: -80.095697, Lat: 26.786086
  Lon: -80.095789, Lat: 26.786086
  Lon: -80.096161, Lat: 26.786098
  Lon: -80.096253, Lat: 26.786098
  Lon: -80.096578, Lat: 26.786112
  Lon: -80.096679, Lat: 26.786120
  Lon: -80.098137, Lat: 26.786139
  Lon: -80.098325, Lat: 26.786316
  Lon: -80.098458, Lat: 26.787273
  Lon: -80.098556, Lat: 26.787275
  Lon: -80.098552, Lat: 26.787184
  Lon: -80.099535, Lat: 26.787199
  Lon: -80.099545, Lat: 26.786931
  Lon: -80.105364, Lat: 26.786953
  Lon: -80.107027, Lat: 26.787130
  Lon: -80.108549, Lat: 26.787162
  Lon: -80.108844, Lat: 26.787165
  Lon: -80.110955, Lat: 26.787206
  Lon: -80.113457, Lat: 26.787277
  Lon: -80.113916, Lat: 26.787291
  Lon: -80.114482, Lat: 26.787388
  Lon: -80.115052, Lat: 26.787507
  Lon: -80.115090, Lat: 26.787754

Trip 7:
  Lon: -80.115090, Lat: 26.787754
  Lon: -80.115109, Lat: 26.787854
  Lon: -80.115112, Lat: 26.787961
  Lon: -80.115227, Lat: 26.788050
  Lon: -80.115220, Lat: 26.788056
  Lon: -80.115226, Lat: 26.788133
  Lon: -80.115318, Lat: 26.788133
  Lon: -80.115344, Lat: 26.788459
  Lon: -80.115214, Lat: 26.794336
  Lon: -80.115056, Lat: 26.794562
  Lon: -80.114964, Lat: 26.794561
  Lon: -80.114953, Lat: 26.794857
  Lon: -80.115045, Lat: 26.794858
  Lon: -80.115044, Lat: 26.794940
  Lon: -80.115038, Lat: 26.795008
  Lon: -80.114952, Lat: 26.794940
  Lon: -80.114946, Lat: 26.795007
  Lon: -80.114945, Lat: 26.795090
  Lon: -80.115037, Lat: 26.795090
  Lon: -80.114935, Lat: 26.795374
  Lon: -80.115027, Lat: 26.795374
  Lon: -80.115026, Lat: 26.795457
  Lon: -80.114934, Lat: 26.795456
  Lon: -80.114924, Lat: 26.795668
  Lon: -80.115016, Lat: 26.795669
  Lon: -80.115015, Lat: 26.795752
  Lon: -80.114923, Lat: 26.795751
  Lon: -80.114907, Lat: 26.795995
  Lon: -80.114999, Lat: 26.795996
  Lon: -80.114999, Lat: 26.796078
  Lon: -80.114907, Lat: 26.796078
  Lon: -80.114895, Lat: 26.796311
  Lon: -80.114987, Lat: 26.796312
  Lon: -80.115045, Lat: 26.796399
  Lon: -80.114986, Lat: 26.796394
  Lon: -80.114982, Lat: 26.796401
  Lon: -80.114953, Lat: 26.796399
  Lon: -80.114904, Lat: 26.796401
  Lon: -80.114894, Lat: 26.796394
  Lon: -80.114890, Lat: 26.796400
  Lon: -80.114890, Lat: 26.796483
  Lon: -80.114903, Lat: 26.796484
  Lon: -80.114953, Lat: 26.796481
  Lon: -80.114982, Lat: 26.796483
  Lon: -80.115045, Lat: 26.796482
  Lon: -80.114977, Lat: 26.796609
  Lon: -80.114976, Lat: 26.796692
  Lon: -80.114885, Lat: 26.796691
  Lon: -80.114885, Lat: 26.796609
  Lon: -80.114811, Lat: 26.796483
  Lon: -80.114812, Lat: 26.796401
  Lon: -80.114684, Lat: 26.796402
  Lon: -80.114311, Lat: 26.796392
  Lon: -80.114235, Lat: 26.796378
  Lon: -80.114234, Lat: 26.796460
  Lon: -80.114142, Lat: 26.796460
  Lon: -80.114143, Lat: 26.796377
  Lon: -80.113465, Lat: 26.796360
  Lon: -80.113464, Lat: 26.796442
  Lon: -80.113373, Lat: 26.796442
  Lon: -80.113373, Lat: 26.796359
  Lon: -80.112872, Lat: 26.796344
  Lon: -80.112871, Lat: 26.796426
  Lon: -80.112779, Lat: 26.796426
  Lon: -80.112780, Lat: 26.796343
  Lon: -80.112229, Lat: 26.796328
  Lon: -80.112228, Lat: 26.796410
  Lon: -80.112136, Lat: 26.796410
  Lon: -80.112137, Lat: 26.796327
  Lon: -80.111579, Lat: 26.796316
  Lon: -80.111579, Lat: 26.796399
  Lon: -80.111487, Lat: 26.796398
  Lon: -80.111487, Lat: 26.796316
  Lon: -80.111021, Lat: 26.796309
  Lon: -80.111020, Lat: 26.796391
  Lon: -80.110928, Lat: 26.796391
  Lon: -80.110929, Lat: 26.796308
  Lon: -80.110406, Lat: 26.796291
  Lon: -80.110406, Lat: 26.796373
  Lon: -80.110314, Lat: 26.796373
  Lon: -80.110314, Lat: 26.796290
  Lon: -80.109584, Lat: 26.796268
  Lon: -80.109584, Lat: 26.796350
  Lon: -80.109492, Lat: 26.796350
  Lon: -80.109492, Lat: 26.796267
  Lon: -80.108801, Lat: 26.796246
  Lon: -80.108800, Lat: 26.796329
  Lon: -80.108708, Lat: 26.796328
  Lon: -80.108709, Lat: 26.796245
  Lon: -80.108597, Lat: 26.796240
  Lon: -80.108596, Lat: 26.796322
  Lon: -80.108505, Lat: 26.796322
  Lon: -80.108505, Lat: 26.796239
  Lon: -80.108250, Lat: 26.796226
  Lon: -80.108249, Lat: 26.796308
  Lon: -80.108157, Lat: 26.796308
  Lon: -80.108158, Lat: 26.796225
  Lon: -80.107733, Lat: 26.796288
  Lon: -80.107734, Lat: 26.796206
  Lon: -80.107736, Lat: 26.796160
  Lon: -80.107737, Lat: 26.796078
  Lon: -80.107645, Lat: 26.796077
  Lon: -80.107644, Lat: 26.796160
  Lon: -80.107642, Lat: 26.796205
  Lon: -80.107641, Lat: 26.796288
  Lon: -80.107358, Lat: 26.796270
  Lon: -80.107359, Lat: 26.796188
  Lon: -80.107267, Lat: 26.796187
  Lon: -80.107266, Lat: 26.796270
  Lon: -80.107137, Lat: 26.796283
  Lon: -80.106660, Lat: 26.796274
  Lon: -80.106610, Lat: 26.796266
  Lon: -80.106596, Lat: 26.796570
  Lon: -80.106503, Lat: 26.796652
  Lon: -80.106586, Lat: 26.796925
  Lon: -80.106493, Lat: 26.797007
  Lon: -80.106574, Lat: 26.797311
  Lon: -80.106481, Lat: 26.797393
  Lon: -80.106556, Lat: 26.797677
  Lon: -80.106464, Lat: 26.797759
  Lon: -80.106457, Lat: 26.797953
  Lon: -80.106378, Lat: 26.797946
  Lon: -80.106286, Lat: 26.797945
  Lon: -80.106242, Lat: 26.797944
  Lon: -80.106150, Lat: 26.797944
  Lon: -80.105896, Lat: 26.797927
  Lon: -80.105804, Lat: 26.797926
  Lon: -80.105218, Lat: 26.797985
  Lon: -80.105127, Lat: 26.797902
  Lon: -80.104507, Lat: 26.797967
  Lon: -80.104416, Lat: 26.797884
  Lon: -80.103719, Lat: 26.797944
  Lon: -80.103627, Lat: 26.797944
  Lon: -80.103628, Lat: 26.797861
  Lon: -80.103720, Lat: 26.797862
  Lon: -80.104415, Lat: 26.797967
  Lon: -80.104508, Lat: 26.797885
  Lon: -80.105126, Lat: 26.797985
  Lon: -80.105218, Lat: 26.797903
  Lon: -80.105804, Lat: 26.798009
  Lon: -80.105896, Lat: 26.798009
  Lon: -80.106149, Lat: 26.798026
  Lon: -80.106241, Lat: 26.798027
  Lon: -80.106286, Lat: 26.798028
  Lon: -80.106378, Lat: 26.798028
  Lon: -80.106456, Lat: 26.798035
  Lon: -80.106537, Lat: 26.798488
  Lon: -80.106526, Lat: 26.798787
  Lon: -80.106521, Lat: 26.799028
  Lon: -80.106518, Lat: 26.799108
  Lon: -80.106517, Lat: 26.799191
  Lon: -80.106512, Lat: 26.799358
  Lon: -80.106508, Lat: 26.799501
  Lon: -80.106504, Lat: 26.799640
  Lon: -80.106496, Lat: 26.799826
  Lon: -80.106403, Lat: 26.799908
  Lon: -80.106401, Lat: 26.799964
  Lon: -80.106400, Lat: 26.800047
  Lon: -80.106486, Lat: 26.800143
  Lon: -80.106485, Lat: 26.800226
  Lon: -80.106476, Lat: 26.800314
  Lon: -80.106476, Lat: 26.800396
  Lon: -80.106476, Lat: 26.800499
  Lon: -80.106475, Lat: 26.800582
  Lon: -80.106473, Lat: 26.800679
  Lon: -80.106472, Lat: 26.800762
  Lon: -80.106462, Lat: 26.800955
  Lon: -80.106461, Lat: 26.801037
  Lon: -80.106369, Lat: 26.801037
  Lon: -80.106370, Lat: 26.800954
  Lon: -80.106380, Lat: 26.800761
  Lon: -80.106381, Lat: 26.800679
  Lon: -80.106383, Lat: 26.800581
  Lon: -80.106384, Lat: 26.800499
  Lon: -80.106384, Lat: 26.800396
  Lon: -80.106384, Lat: 26.800313
  Lon: -80.106393, Lat: 26.800225
  Lon: -80.106394, Lat: 26.800143
  Lon: -80.106492, Lat: 26.800047
  Lon: -80.106493, Lat: 26.799965
  Lon: -80.106495, Lat: 26.799909
  Lon: -80.106504, Lat: 26.799557
  Lon: -80.106509, Lat: 26.799418
  Lon: -80.106513, Lat: 26.799275
  Lon: -80.106522, Lat: 26.798946
  Lon: -80.106526, Lat: 26.798704
  Lon: -80.106538, Lat: 26.798405
  Lon: -80.106548, Lat: 26.798036
  Lon: -80.106549, Lat: 26.797953
  Lon: -80.106556, Lat: 26.797759
  Lon: -80.106464, Lat: 26.797676
  Lon: -80.106573, Lat: 26.797394
  Lon: -80.106482, Lat: 26.797311
  Lon: -80.106585, Lat: 26.797008
  Lon: -80.106494, Lat: 26.796925
  Lon: -80.106595, Lat: 26.796652
  Lon: -80.106504, Lat: 26.796569
  Lon: -80.106518, Lat: 26.796265
  Lon: -80.106519, Lat: 26.796183
  Lon: -80.106611, Lat: 26.796183
  Lon: -80.106618, Lat: 26.795950
  Lon: -80.106526, Lat: 26.795949
  Lon: -80.106527, Lat: 26.795866
  Lon: -80.106619, Lat: 26.795867
  Lon: -80.106535, Lat: 26.795607
  Lon: -80.106627, Lat: 26.795608
  Lon: -80.106628, Lat: 26.795525
  Lon: -80.106536, Lat: 26.795524
  Lon: -80.106546, Lat: 26.795241
  Lon: -80.106638, Lat: 26.795241
  Lon: -80.106639, Lat: 26.795159
  Lon: -80.106547, Lat: 26.795158
  Lon: -80.106555, Lat: 26.794897
  Lon: -80.106647, Lat: 26.794897
  Lon: -80.106648, Lat: 26.794815
  Lon: -80.106556, Lat: 26.794814
  Lon: -80.106571, Lat: 26.794538
  Lon: -80.106572, Lat: 26.794455
  Lon: -80.106676, Lat: 26.794148
  Lon: -80.106585, Lat: 26.794065
  Lon: -80.106693, Lat: 26.793766
  Lon: -80.106601, Lat: 26.793683
  Lon: -80.106711, Lat: 26.793331
  Lon: -80.106619, Lat: 26.793248
  Lon: -80.106727, Lat: 26.793009
  Lon: -80.106636, Lat: 26.792925
  Lon: -80.106645, Lat: 26.792752
  Lon: -80.106633, Lat: 26.792731
